source_cluster,source_modern,found_name,found_normalized,category,relationship,confidence,matched_clusters,is_cross_link
"Oppio","Opium","Cieuanni de Vtco","Giovanni de Uco",PERSON,"creator of ointment",high,,False
"Oppio","Opium","ROT- formd*","rotundus",SUBSTANCE,"called",high,,False
"Oppio","Opium","CAPITELLI","capitelli",SUBSTANCE,"indicated",high,878,True
"Oppio","Opium","Vcctriuolo roma- no","Roman vitriol",SUBSTANCE,"indicated",high,,False
"Oppio","Opium","FJ^boUirela","bolare",VERB,"to dissolve",high,,False
"Oppio","Opium","opoponaco","opoponax",SUBSTANCE,"indicated",high,,False
"Oppio","Opium","rajne","rain",SUBSTANCE,"indicated",high,,False
"Oppio","Opium","Galba^o","galbanum",SUBSTANCE,"indicated",high,,False
"Oppio","Opium","Aloè","aloes",SUBSTANCE,"indicated",high,384,True
"Oppio","Opium","Myrrha","myrrh",SUBSTANCE,"indicated",high,489;671,True
"Oppio","Opium","Sugo di mandragora","mandragora juice",PLANT,"indicated",high,,False
"Oppio","Opium","Trementina","turpentine",SUBSTANCE,"indicated",high,259,True
"Oppio","Opium","Aceto","vinegar",SUBSTANCE,"indicated",high,49,True
"Oppio","Opium","GALENO","Galen",PERSON,"mentioned in relation to a preparation",high,1,True
"Oppio","Opium","Pece","pitch",SUBSTANCE,"indicated",high,99,True
"Oppio","Opium","laudano opiado","laudanum opiatum",SUBSTANCE,"variant of opiate",high,,False
"Oppio","Opium","Arnoglofia","Arnoglossum",PLANT,"synonym of tanchagem macho",high,,False
"Oppio","Opium","tanchagem macho","Plantago lanceolata",PLANT,"vernacular name for Arnoglofia",high,,False
"Oppio","Opium","lingua arietis","lingua arietis",PLANT,"vernacular name for Arnoglofia",high,,False
"Oppio","Opium","Philonio Perfico","Philonium Persicum",SUBSTANCE,"equivalent to opiate",high,,False
"Oppio","Opium","Laudano opiado","laudanum opiatum",SUBSTANCE,"equivalent to opiate",high,,False
"Oppio","Opium","Diacodio","Diacodium",SUBSTANCE,"equivalent to opiate",high,667,True
"curar","cure","mocebar","mocebar",SUBSTANCE,"a medicine called mocebar",high,,False
"curar","cure","aloes ruym","aloes ruym",SUBSTANCE,"equivalent to aloes cahalino",high,,False
"curar","cure","Aloés cahalino","Aloes cahalino",SUBSTANCE,"a type of aloes",high,,False
"curar","cure","grana paradist","grana paradisi",PLANT,"called grana paradist",high,,False
"curar","cure","malagueta","malagueta",PLANT,"called malagueta",high,,False
"curar","cure","Jiila","Jiila",CONCEPT,"called Jiila",high,,False
"curar","cure","Jiila","Jiila",CONCEPT,"called Jiila",high,,False
"curar","cure","orraqua","orraqua",CONCEPT,"called orraqua",high,,False
"CuBEBAS","Cubeb pepper","cubebas","cubebas",PLANT,"called cubebas",high,200,False
"CuBEBAS","Cubeb pepper","mtrtus sihestris","Myrtus sylvestris",PLANT,"synonym for cubebas",high,,False
"CuBEBAS","Cubeb pepper","mirto agreste","myrtus agreste",PLANT,"synonym for cubebas",high,,False
"CuBEBAS","Cubeb pepper","cubebas","cubebas",PLANT,"called cubebas",high,200,False
"CuBEBAS","Cubeb pepper","mtrtus sihestris","Myrtus sylvestris",PLANT,"synonym for cubebas",high,,False
"CuBEBAS","Cubeb pepper","mirto agreste","myrtus agreste",PLANT,"synonym for cubebas",high,,False
"Constantinopla","Constantinople","Âlcaire","Alcaire",PERSON,"person after whom the city is named",high,,False
"sandalos citrinos","Yellow sandalwood","macha^ari","machaari",PLANT,"called macha^ari",high,,False
"sandalos citrinos","Yellow sandalwood","maha\ari","mahaari",PLANT,"called maha\ari",high,,False
"valeriana","Valerian","Tuzia","Tuzia",SUBSTANCE,"synonym for Valeriana",high,,False
"valeriana","Valerian","pompholige","pompholige",SUBSTANCE,"synonym for Valeriana",high,,False
"valeriana","Valerian","cadmia della iorta","cadmia della iorta",SUBSTANCE,"synonym for Valeriana",high,,False
"valeriana","Valerian","pianta","pianta",PLANT,"a type of Valeriana",low,,False
"Angelica","Angelica","Herb of the Holy Ghost","Herb of the Holy Ghost",PLANT,"alternative name for Angelica",high,,False
"Bezaar","Bezoar","Napelo","Napelo",SUBSTANCE,"related to Bezaar; possibly another stone or ingredient",low,231,True
"Bezaar","Bezoar","Bezaar cetrina","Bezaar cetrina",SUBSTANCE,"a type of Bezaar",high,,False
"Bezaar","Bezoar","mocebar","mocebar",SUBSTANCE,"a medicine called bola",high,,False
"Bezaar","Bezoar","bola","bola",SUBSTANCE,"synonym for mocebar",high,215,False
"Bezaar","Bezoar","aloés ruym","aloes ruym",SUBSTANCE,"mentioned in contrast to bola",low,,False
"Bezaar","Bezoar","Aloés cahalino","Aloes cahalino",SUBSTANCE,"mentioned in contrast to bola",low,,False
"Bezaar","Bezoar","Averrhoa Coram- bola","Averrhoa Corambola",PLANT,"a species related to bola",high,,False
"Bezaar","Bezoar","carambola","carambola",PLANT,"vulgar name for Averrhoa Coram-bola",high,,False
"Bezaar","Bezoar","kamctranga","kamctranga",PLANT,"another plant mentioned in relation to bola",low,,False
"Bezaar","Bezoar","Camariz","Camariz",PLANT,"possibly related to kamctranga",low,,False
"Bezaar","Bezoar","Averrhoa Bilimbi","Averrhoa Bilimbi",PLANT,"a species related to bola",high,,False
"Bezaar","Bezoar","kamaranga","kamaranga",PLANT,"name for Averrhoa Bilimbi",high,,False
"Canará","Canary Islands","Malabar","Malabar",PLACE,"geographical location near Canará",high,133,True
"Canará","Canary Islands","Gate","Gate",PLACE,"native name for a mountain near Canará",high,865,True
"Canará","Canary Islands","maratha ghãt","maratha ghat",PLACE,"meaning of 'Gate'",high,,False
"naphte","Naphtha","Bezaar","Bezoar",SUBSTANCE,"mentioned alongside Napelo",high,215,True
"naphte","Naphtha","Bezaar cetrina","Yellow Bezoar",SUBSTANCE,"mentioned alongside Napelo",high,,False
"naphte","Naphtha","Papauero","Papaver",PLANT,"mentioned in relation to pitch",high,,False
"naphte","Naphtha","peci","pitch",SUBSTANCE,"topic of discussion",high,99,True
"naphte","Naphtha","Greca","Greek",SUBSTANCE,"type of pitch",high,,False
"Pologne","Poland","Océan-Pacifique","Pacific Ocean",PLACE,"geographic reference",high,340;309,True
"Pologne","Poland","BessiB d'Eibopb","Bessarabia",PLACE,"geographic reference",high,,False
"Pologne","Poland","Finlande","Finland",PLACE,"geographic reference",high,,False
"Pologne","Poland","Cbibb","Siberia",PLACE,"geographic reference",high,,False
"Pologne","Poland","Suisse","Switzerland",PLACE,"geographic reference",high,,False
"Pologne","Poland","Italie","Italy",PLACE,"geographic reference",high,12,True
"Pologne","Poland","Russie","Russia",PLACE,"geographic reference",high,441,True
"Pologne","Poland","Bohême","Bohemia",PLACE,"geographic reference",high,,False
"Pologne","Poland","Moravie","Moravia",PLACE,"geographic reference",high,,False
"Pologne","Poland","Hongrie","Hungary",PLACE,"geographic reference",high,,False
"Plato","Plato","Benzacaria","Benzacar",PERSON,"mentioned alongside Plato",high,,False
"Plato","Plato","HaUrodoam","Haarouda",PERSON,"mentioned alongside Plato",high,,False
"Plato","Plato","Mesué","Mesue",PERSON,"mentioned alongside Plato",high,,False
"Plato","Plato","Hypocras","Hippocrates",PERSON,"mentioned alongside Plato",high,21,True
"Plato","Plato","Galeno","Galen",PERSON,"mentioned alongside Plato",high,1,True
"Plato","Plato","Aris","Aristotle",PERSON,"mentioned alongside Plato",high,,False
"Plato","Plato","gentios da índia","Indian heathens",PERSON,"mentioned in context of medicinal use",medium,,False
"tabaschir","Tabasheer","Spodio","Spodium",SUBSTANCE,"synonym for Tabaxir",high,588,True
"tabaschir","Tabasheer","pompholige","Pompholix",SUBSTANCE,"synonym for Tabaxir",high,899,True
"tabaschir","Tabasheer","tuzia de gli Speziali","Spiazali's tutty",SUBSTANCE,"synonym for Tabaxir",high,,False
"tabaschir","Tabasheer","Goa","Goa",PLACE,"origin of Tabaxir",high,57,True
"tabaschir","Tabasheer","Indie orientali","East Indies",PLACE,"origin of Tabaxir",high,45,True
"tabaschir","Tabasheer","Squinanto","Squinanth",PLANT,"discussed in text",high,,False
"tabaschir","Tabasheer","fiore di giunco odorato","fragrant reed flower",PLANT,"description of Squinanth",high,,False
"aromi","Aroma","unguenti","ointments",SUBSTANCE,"mentioned in historical context",high,143,True
"aromi","Aroma","pepe","pepper",SUBSTANCE,"ingredient in a preparation",high,,False
"aromi","Aroma","zucchero peflo","ground sugar",SUBSTANCE,"ingredient in a preparation",high,,False
"aromi","Aroma","CONSERVA Di ^^^VA AROMATICA","Preserve of Aromatic Water",SUBSTANCE,"specific preparation",high,,False
"juntas","Joint","mal de Buuas","bone disease",DISEASE,"treated by water",medium,,False
"juntas","Joint","llagas viejas","old sores",DISEASE,"treated by water",medium,144,True
"juntas","Joint","medades uFccrds","fevers",DISEASE,"treated by water",medium,16,True
"juntas","Joint","Tf lores delas juncturas","joint pains",DISEASE,"treated by water",high,,False
"juntas","Joint","gota artherica","arthritic gout",DISEASE,"treated by water",high,147,True
"juntas","Joint","agua dela aró","aromatic water",SUBSTANCE,"mentioned as a remedy",high,,False
"juntas","Joint","China","China",PLACE,"mentioned in relation to remedy",low,27,True
"juntas","Joint","gora","gout",DISEASE,"treated by water",high,147,True
"juntas","Joint","fciatica","sciatica",DISEASE,"treated by water",high,52,True
"nero","Black","Socotorino","Socotrine",SUBSTANCE,"compared to cavallino",high,,False
"nero","Black","cauallino","horse",ANIMAL,"type of substance",high,384;496,True
"nero","Black","Papauen neri","Papauen neri",PLANT,"synonym",high,,False
"nero","Black","loppio","opium",SUBSTANCE,"derived from",high,83;196,True
"nero","Black","papaueri laluatichida","papaueri laluatichida",PLANT,"synonym",high,,False
"nero","Black","Diofcoride","Dioscorides",PERSON,"referenced by",high,3,True
"nero","Black","Papauero cornuto","Papauero cornuto",PLANT,"synonym",high,,False
"nero","Black","Epithymo","Epithymum",PLANT,"ingredient in",high,162,True
"nero","Black","Agarico","Agaricus",SUBSTANCE,"ingredient in",high,65,True
"nero","Black","indo","Indian",CONCEPT,"descriptor",high,,False
"nero","Black","Mirabolani","Myrobalans",SUBSTANCE,"component of",high,,False
"nero","Black","Bellirici","Belleric",SUBSTANCE,"component of",high,,False
"nero","Black","Calamo aromatico","Calamus aromaticus",PLANT,"ingredient in",high,158,True
"nero","Black","Nardo indica","Indian nard",PLANT,"ingredient in",high,,False
"nero","Black","Zafferano","Saffron",SUBSTANCE,"ingredient in",high,611,True
"nero","Black","Géngiouo","Ginger",PLANT,"ingredient in",high,362,True
"nero","Black","pepe lungo","long pepper",PLANT,"ingredient in",high,462,True
"nero","Black","pepe nero","black pepper",PLANT,"ingredient in",high,,False
"nero","Black","Fichi","Figs",PLANT,"ingredient in",high,397,True
"nero","Black","Dattengralsi","Dattengralsi",PLANT,"ingredient in",high,577,True
"nero","Black","Seme di Petrof","Petroselinum seed",PLANT,"ingredient in",high,,False
"nero","Black","ni3cccionico","nicotianico",SUBSTANCE,"ingredient in",low,,False
"nero","Black","Leuittico","Leviticus",CONCEPT,"reference",low,,False
"nero","Black","Gcngiouo","Ginger",PLANT,"ingredient in",high,362,True
"nero","Black","Seme d'Appio","Celery seed",PLANT,"ingredient in",high,353,True
"nero","Black","prezzemolo","parsley",PLANT,"synonym",high,666,True
"nero","Black","CimediThymo","Thyme seeds",PLANT,"ingredient in",high,,False
"nero","Black","pepe nero","black pepper",PLANT,"ingredient in",high,,False
"nero","Black","Cinnamomo","Cinnamon",PLANT,"ingredient in",high,28,True
"nero","Black","Cymino","Cumin",PLANT,"ingredient in",high,468,True
"nero","Black","Maftice","Mastic",SUBSTANCE,"ingredient in",high,358,True
"nero","Black","Relè","Honey",SUBSTANCE,"ingredient in",high,140;957,True
"nero","Black","Aloè","Aloes",SUBSTANCE,"ingredient in",high,384,True
"nero","Black","AfTcnzio","Absinthe",PLANT,"ingredient in",high,,False
"nero","Black","Hdy","Hellebore",PLANT,"synonym",high,,False
"nero","Black","Mlfue","Hellebore",PLANT,"synonym",high,,False
"nero","Black","Mefite","Mésite",SUBSTANCE,"ingredient in",high,,False
"nero","Black","Mlfuecboro","Hellebore",PLANT,"ingredient in",high,,False
"nero","Black","Polypodio","Polypody",PLANT,"ingredient in",high,179,True
"nero","Black","Epithymo","Epithymum",PLANT,"ingredient in",high,162,True
"nero","Black","Agarico","Agaricus",SUBSTANCE,"ingredient in",high,65,True
"nero","Black","Lapislazzoli","Lapis lazuli",SUBSTANCE,"ingredient in",high,,False
"nero","Black","Colocynthida","Colocynth",PLANT,"ingredient in",high,507,True
"nero","Black","Sale indo","Indian salt",SUBSTANCE,"ingredient in",high,,False
"nero","Black","Apis Uzzoli","Apis uzzoli",SUBSTANCE,"ingredient in",high,,False
"nero","Black","Epithymo","Epithymum",PLANT,"ingredient in",high,162,True
"nero","Black","Polypodio","Polypody",PLANT,"ingredient in",high,179,True
"nero","Black","Gherofani","Cloves",PLANT,"ingredient in",high,,False
"nero","Black","Anici","Anise",PLANT,"ingredient in",high,1249;410,True
"nero","Black","hicra picra","hierapicra",SUBSTANCE,"ingredient in",high,428,True
"nero","Black","Scamonea","Scammony",SUBSTANCE,"ingredient in",high,229,True
"nero","Black","Helleboro","Hellebore",PLANT,"ingredient in",high,,False
"nero","Black","Saleindo","Indian salt",SUBSTANCE,"ingredient in",high,,False
"nero","Black","Agarico","Agaricus",SUBSTANCE,"ingredient in",high,65,True
"nero","Black","endiuia","endive",PLANT,"ingredient in",high,,False
"nero","Black","apicra","apicra",SUBSTANCE,"ingredient in",high,,False
"Chypre","Cyprus","musas","mulberries",PLANT,"plant found in",high,,False
"Chypre","Cyprus","Pomum Paradisi","Paradise apple",PLANT,"synonym",high,,False
"Calábria","Calabria","tiriamjabim","tiriamjabim",SUBSTANCE,"type of manna",high,,False
"Calábria","Calabria","MiRABOLANOS","Myrobalans",SUBSTANCE,"invented name",high,378,True
"moneda","Coin","Adelxa","Adelxa",PERSON,"title of king",high,,False
"moneda","Coin","Nizamoxa","Nizamoxa",PERSON,"title of king",high,354,True
"moneda","Coin","Cotu-mixa","Cotu-mixa",PERSON,"title of king",high,,False
"dedo","Finger","haderanillos","haderanillos",SUBSTANCE,"remedy for",high,,False
"dedo","Finger","Yjada","Yjada",SUBSTANCE,"type of stone",high,,False
"dedo","Finger","Genciana","Gentian",PLANT,"comparison",high,,False
"Trementina","Turpentine","Trementina deveta","Venetian turpentine",SUBSTANCE,"synonym",high,,False
"Trementina","Turpentine","Venecia","Venice",PLACE,"origin",high,37,True
"Trementina","Turpentine","Trementina","Turpentine",SUBSTANCE,"synonym",high,259,False
"Trementina","Turpentine","Abeto","Fir",PLANT,"source",high,890,True
"Rob","Rob (confection)","robalçú","Robalchu",SUBSTANCE,"synonym",high,,False
"Rob","Rob (confection)","rabaçú","Rabaçu",SUBSTANCE,"synonym",high,,False
"Rob","Rob (confection)","rob","Rob (confection)",SUBSTANCE,"component",high,260,False
"Rob","Rob (confection)","alcaçui","Liquorice",PLANT,"ingredient",high,,False
"bórax","Borax","crísocola","Chrysocolla",SUBSTANCE,"synonym",high,502,True
"bórax","Borax","fincar","Fincar",SUBSTANCE,"synonym",high,,False
"reino","Kingdom","Laos","Laos",PLACE,"region",high,,False
"reino","Kingdom","Zhnmey","Zhnmey",PLACE,"alternative name",high,,False
"reino","Kingdom","Kiang-mai","Chiang Mai",PLACE,"alternative name",high,,False
"reino","Kingdom","Xiang-mai","Chiang Mai",PLACE,"alternative name",high,,False
"reino","Kingdom","Scfaans","Safaans",PLACE,"region",medium,,False
"reino","Kingdom","Yun-nan","Yunnan",PLACE,"region",high,,False
"reino","Kingdom","Sió","Siam",PLACE,"region",high,,False
"reino","Kingdom","Kiang-mai","Chiang Mai",PLACE,"city",high,,False
"reino","Kingdom","Me-nam","Chao Phraya River",PLACE,"river basin",high,,False
"reino","Kingdom","Luang-prabang","Luang Prabang",PLACE,"city",high,,False
"reino","Kingdom","Me-kong","Mekong River",PLACE,"river basin",high,,False
"reino","Kingdom","Chiamay","Chiang Mai",PLACE,"alternative name",high,,False
"reino","Kingdom","Laos","Laos",PLACE,"region",high,,False
"reino","Kingdom","Jangamá","Jangama",PLACE,"state",high,,False
"reino","Kingdom","Ormuz","Hormuz",PLACE,"origin",high,351,True
"reino","Kingdom","Guzarate","Gujarat",PLACE,"region",high,,False
"reino","Kingdom","guzaratas","Gujarat mangoes",PLANT,"synonym",high,,False
"reino","Kingdom","paese","country",PLACE,"synonym for Reino",high,,False
"reino","Kingdom","Babilónia","Babylon",PLACE,"place within the Reino",high,290,True
"reino","Kingdom","Mar Deiguana","Mar Deiguana",PLACE,"place referred to by Indians",high,,False
"reino","Kingdom","paese","country",PLACE,"synonym for Reino",high,,False
"reino","Kingdom","Babilónia","Babylon",PLACE,"place within the Reino",high,290,True
"reino","Kingdom","Mar Deiguana","Mar Deiguana",PLACE,"place referred to by Indians",high,,False
"reino","Kingdom","Egypto","Egypt",PLACE,"modern identification of the Reino de Babylonia",high,10,True
"reino","Kingdom","coaris","coaris",PERSON,"type of merchant",high,,False
"reino","Kingdom","Cambaiete","Cambay",PLACE,"reino where coaris are called esparcis",high,,False
